row_id,worksheet_version,review_pool_variant,paper_id,openalex_work_id,work_id,title,year,citation_count,source_slug,topics,abstract_preview,sample_reason,cluster_id,relevance_label,novelty_label,bridge_like_label,reviewer_notes
289aef1839319bed98c0ce6b35043f18e1720a776aad6e13341cb91df1e37cbc,ml-transfer-gap-review-v1,ml_transfer_gap_audit,https://openalex.org/W7133304777,W7133304777,W7133304777,Hybrid lightweight vision transformers with attention mechanism for feature extraction and classification of product designs,2026,0,plos_one,Consumer Packaging Perceptions and Trends;Color perception and design;Aesthetic Perception and Analysis,"In modern consumer markets, product packaging strongly influences customer attention and buying decisions. Attractive and informative designs help brands stand out in competitive environments. Recently, Artificial Intelligence (AI) has been widely used to support packaging evaluation, especially for design analysis, personalized user experiences, and prod...",transfer_gap_good_or_acceptable_balance,ext,,,,
2e12e419025e54ed7ec671464fee63a3acb2930cc154d12eb558e19e3b768d6e,ml-transfer-gap-review-v1,ml_transfer_gap_audit,https://openalex.org/W7133510830,W7133510830,W7133510830,Edge-AI Enabled Acoustic Monitoring and Spatial Localisation for Sow Oestrus Detection,2026,0,animals,Animal Behavior and Welfare Studies;Milk Quality and Mastitis in Dairy Cows;Animal Vocal Communication and Behavior,"Timely and accurate detection of sow oestrus is crucial for enhancing reproductive efficiency and reducing non-productive days (NPDs) in large-scale pig farms. However, traditional manual observation is labour-intensive and subjective, while cloud-based deep learning solutions face challenges such as high latency and privacy risks when applied in intensiv...",transfer_gap_good_or_acceptable_balance,ext,,,,
3125386667db31aaff1455992748b576d704c0c54466b8ac46071b5473ee370f,ml-transfer-gap-review-v1,ml_transfer_gap_audit,https://openalex.org/W7128804202,W7128804202,W7128804202,The new Flemings now sing: a methodological evaluation of gamification and citizen science strategies to raise awareness on antimicrobial resistance,2026,1,immunology_and_cell_biology,Antibiotic Use and Resistance;Educational Games and Gamification;Species Distribution and Climate Change,"Antimicrobial resistance (AMR) represents one of the greatest global health threats of the 21st century, yet public understanding of this silent pandemic remains limited. This study presents the design, implementation and evaluation of the SWICEU project, developed at CEU Cardenal Herrera University (Spain), which integrates citizen science, gamification...",transfer_gap_external_blind_balance,ext,,,,
3f06aa0eecbd169ed9c6e805a005b532a20ce7d627a1b7079a93b771ecf2f91a,ml-transfer-gap-review-v1,ml_transfer_gap_audit,https://openalex.org/W7131354625,W7131354625,W7131354625,Cybersecurity Challenges of Digital Transformation in the Entertainment Industry,2026,0,information,Cybersecurity and Cyber Warfare Studies;Big Data and Digital Economy;Information and Cyber Security,"Digital transformation has transformed human work practices, organizational processes, and the way of entertainment. Such transformations have resulted in improvements in entertainment content quality, personalized delivery of content and faster production cycles. However, cybersecurity threats and vulnerabilities have also increased and require agile cyb...",transfer_gap_good_or_acceptable_balance,ext,,,,
4077b30da86d732daeb785f43b1865a79a21736ae53fbc01cfcac04516c3d251,ml-transfer-gap-review-v1,ml_transfer_gap_audit,https://openalex.org/W7134118826,W7134118826,W7134118826,Remembering with AI: From Distributed Memory to AI-Curated and Human-AI Co-Memory,2026,0,review_of_philosophy_and_psychology,AI in Service Interactions;Ethics and Social Impacts of AI;Artificial Intelligence in Healthcare and Education,"Abstract The emerging field of distributed memory has called attention to the memory resources spread outside of us - in our environment, social relations, embodied practices, and technological resources. In this paper, I attend to different ways of distributing, curating, and co-constituting one's memory to and with extraindividual aids ranging from more...",transfer_gap_good_or_acceptable_balance,ext,,,,
4141406a398778e6adbcb96024e16d0f9fe057173d696b19b01da09892b2655b,ml-transfer-gap-review-v1,ml_transfer_gap_audit,https://openalex.org/W7134819217,W7134819217,W7134819217,Diegetic and object-based spatial audio in cinematic VR: a PRISMA-Guided systematic review with a functional taxonomy and validation framework,2026,1,frontiers_in_virtual_reality,Virtual Reality Applications and Impacts;Tactile and Sensory Interactions;Multisensory perception and integration,"Introduction Cinematic VR (CVR) removes the director's frame, creating the challenge of guiding audience attention without breaking immersion. This systematic review synthesizes empirical evidence on two audio modalities with strong potential to function as narrative agents-diegetic audio (sounds from within the story world) and object-based spatial audio...",transfer_gap_good_or_acceptable_balance,ext,,,,
4799f735c0db11587b38ca69db4b3ecc67edfdd9a1d1fed4032b298b2deba948,ml-transfer-gap-review-v1,ml_transfer_gap_audit,https://openalex.org/W7125168862,W7125168862,W7125168862,Group learning in recommendation systems: towards adaptive and implicit group modeling,2026,1,scientific_reports,Recommender Systems and Techniques;Advanced Technologies in Various Fields;Advanced Graph Neural Networks,"Efficient formation of user and/or item groups is crucial for maximising individual user satisfaction across various recommendation scenarios. Most of the existing models employ explicit clustering techniques to construct such groups. Although these methods provide a straightforward way of group formation, they fail to adapt to the dynamic nature of real-...",transfer_gap_external_blind_balance,ext,,,,
4bbbfdd9c35db515cff7052fa2b04bdc5c224741c0e02067386a0a33a8cb400d,ml-transfer-gap-review-v1,ml_transfer_gap_audit,https://openalex.org/W2917972168,W2917972168,W2917972168,Chief Justice Robots,2026,12,cambridge_university_press_ebooks,Artificial Intelligence in Law;Ethics and Social Impacts of AI,"Say an AI program someday passes a Turing test, because it can con-verse in a way indistinguishable from a human. And say that its develop-ers can then teach it to converse-and even present an extended persua-sive argument-in a way indistinguishable from the sort of human we call a ""lawyer."" The program could thus become an AI brief-writer, ca-pable of re...",transfer_gap_external_blind_balance,ext,,,,
4cd9aa7c0d3d5ca36f1b70e161e4367738844a77c66781b9d21d56254f47536f,ml-transfer-gap-review-v1,ml_transfer_gap_audit,https://openalex.org/W7130640986,W7130640986,W7130640986,"The Rapid Representation of Heuristics, Dark Patterns, and Interface Cues in Contemporary Digital Platforms with Spotify Related Evidence",2026,0,journal_of_advance_and_future_research,Human-Automation Interaction and Safety;Innovative Human-Technology Interaction;Usability and User Interface Design,"This rapid review synthesizes findings that interface heuristics, persuasive/dark patterns, and user guidance cues across digital environments, with emphasis on streaming, Spotify-centered interface issues, smartphone automation, wearables, and VR navigation. Evidence indicates that (a) subtle interface cues can significantly improve navigation and task s...",transfer_gap_external_blind_balance,ext,,,,
4dd9ccdecb210a25e6c476eadfff7c250314159e739429e139ed25e67f47be71,ml-transfer-gap-review-v1,ml_transfer_gap_audit,https://openalex.org/W7130847051,W7130847051,W7130847051,"<scp>AESTHETIC POLITICS AND ELITE</scp> ‐ <scp>DRIVEN URBAN DEVELOPMENT IN AFRICAN CITIES</scp> : The Case of Beautifying Sheger in Addis Ababa, Ethiopia",2026,1,international_journal_of_urban_and_regional_research,Urban Planning and Governance;Water Governance and Infrastructure;Urban and Rural Development Challenges,"Abstract In this article we examine the politics of urban aesthetics and elite‐driven development in African cities through the case of Beautifying Sheger , a high‐profile riverside redevelopment project in Addis Ababa, Ethiopia. Promoted to create a clean, green and globally competitive capital, the project reflects the new ruling party's urban sociotech...",transfer_gap_external_blind_balance,ext,,,,
50a4f2f3227f530211baeabd7fe00679ae7e462d04398117494442fa4abddb20,ml-transfer-gap-review-v1,ml_transfer_gap_audit,https://openalex.org/W7134249486,W7134249486,W7134249486,Building trust with marginalized communities in participatory acoustic monitoring through dynamic consent,2026,0,conservation_biology,"Species Distribution and Climate Change;Environmental DNA in Biodiversity Studies;Conservation, Biodiversity, and Resource Management","There exists a growing suite of technologies that support significant and exciting progress in biodiversity conservation and research. Citizen scientist participation is common in this research and often focuses on data collection and labeling. Yet, ongoing challenges exist concerning trust in participatory monitoring projects engaging Indigenous Peoples...",transfer_gap_good_or_acceptable_balance,ext,,,,
511172e2bd9b060ea6b3103d91732abbb344662d10798a64543a39ee209398b5,ml-transfer-gap-review-v1,ml_transfer_gap_audit,https://openalex.org/W7135004841,W7135004841,W7135004841,HOWLish,2026,0,repository_of_the_university_of_ljubljana_university_of_ljubljana,Animal Vocal Communication and Behavior;Wildlife Ecology and Conservation;Music and Audio Processing,"Automated sound-event detection is crucial for large-scale passive acoustic monitoring of wildlife, but the availability of ready-to-use tools is narrow across taxa. Machine learning is currently the state-of-the-art framework for developing sound-event detection tools tailored to specific wildlife calls. Gray wolves (Canis lupus), a species with intricat...",transfer_gap_good_or_acceptable_balance,ext,,,,
56d6ea57378958d9ae8dd9124152f20ac9593cf887869f92903e23816d15765b,ml-transfer-gap-review-v1,ml_transfer_gap_audit,https://openalex.org/W7133130759,W7133130759,W7133130759,Bridging Regional Talent and Niche Events through Artificial Intelligence,2026,0,journal_of_environmental_management_and_tourism,Consumer Retail Behavior Studies;AI in Service Interactions;Digital Marketing and Social Media,"This study examines how digital dining in Bengaluru has evolved and how these shifts are influencing consumer behaviour and restaurant operations.The research uses secondary data from industry reports, academic studies, and market analyses on food delivery, digital payments, and restaurant technologies. A thematic review approach was applied to identify m...",transfer_gap_good_or_acceptable_balance,ext,,,,
5734ef6ee89f531d6988456ad0bda24b0dda25d2338f73153836490330db227f,ml-transfer-gap-review-v1,ml_transfer_gap_audit,https://openalex.org/W7128799586,W7128799586,W7128799586,Membership Inference Attacks on Recommender System: A Survey,2026,0,maryland_shared_open_access_repository_usmai_consortium,Recommender Systems and Techniques;Advanced Graph Neural Networks;Privacy-Preserving Technologies in Data,"Recommender systems (RecSys) have been widely applied to various applications, including E-commerce, finance, healthcare, social media and have become increasingly influential in shaping user behavior and decision-making, highlighting their growing impact in various domains. However, recent studies have shown that RecSys are vulnerable to membership infer...",transfer_gap_external_blind_balance,ext,,,,
57e562a0d42de8d8ba6cb86f2807e239a61244aed1877682e4590e05fca4f02e,ml-transfer-gap-review-v1,ml_transfer_gap_audit,https://openalex.org/W7133352483,W7133352483,W7133352483,The WeDDa framework for preventing smishing and vishing using protocol agnostic cryptographic trust,2026,0,scientific_reports,"IPv6, Mobility, Handover, Networks, Security;Network Security and Intrusion Detection;Advanced Authentication Protocols Security","The global telecommunications infrastructure remains vulnerable to caller identity spoofing, fueling multi-billion dollar smishing and vishing epidemics due to an architectural absence of cryptographic verification. Current detection-based paradigms are inherently reactive, allowing attacks to reach end-users. This paper presents WeDDa: A unified protocol...",transfer_gap_good_or_acceptable_balance,ext,,,,
5d408fc7d8266ba86ac8adff3acdb60a80933b54e4da270fada84092c95587bd,ml-transfer-gap-review-v1,ml_transfer_gap_audit,https://openalex.org/W7133183938,W7133183938,W7133183938,"Mapping 3D Digital Heritage at Scale: A ChatGPT-Assisted Analysis of Sketchfab's ""Cultural Heritage & History"" Models",2026,0,informatics,3D Surveying and Cultural Heritage;Image Processing and 3D Reconstruction;Digital Humanities and Scholarship,"This paper evaluates the platform-mediated importance and impact of 3D cultural heritage models stored on Sketchfab by analyzing user engagement and retention metrics (views, likes, and comments), and provides a comparative assessment across other major 3D platforms. Our primary goal is to understand how cultural heritage content performs in terms of reac...",transfer_gap_good_or_acceptable_balance,ext,,,,
5db8c52901666f1c2ba3537478025e70ed1671aae5c1ce90daa1b19c0359000a,ml-transfer-gap-review-v1,ml_transfer_gap_audit,https://openalex.org/W4416246598,W4416246598,W4416246598,A design science blueprint for an orchestrated AI assistant in doctoral supervision,2026,0,technology_pedagogy_and_education,Doctoral Education Challenges and Solutions;Higher Education Practises and Engagement;Undergraduate Neuroscience Education and Research,"This study presents a design science blueprint for an orchestrated AI assistant and co-pilot in doctoral supervision that acts as a socio-technical mediator. Design requirements are derived from Stakeholder Theory and bounded by Academic Integrity. We consolidated recent evidence on supervision gaps and student wellbeing, then mapped issues to adjacent la...",transfer_gap_external_blind_balance,ext,,,,
61c53524aeed884b5b4b57a5a51efc109aea68b4414f66d51668ab71f4e86693,ml-transfer-gap-review-v1,ml_transfer_gap_audit,https://openalex.org/W7133919551,W7133919551,W7133919551,Large Language and Foundation Models for Machinery Health Monitoring: A Systematic Review,2026,0,applied_sciences,Machine Fault Diagnosis Techniques;Anomaly Detection Techniques and Applications;Machine Learning in Materials Science,"The rapid adoption of large language models (LLMs) and foundation models is reshaping machinery health monitoring. This shift moves the field beyond task-specific deep learning (DL) toward more generalist and multimodal intelligence. Addressing this transition's fragmented methodology, this systematic review uniquely shifts the focus from purely algorithm...",transfer_gap_good_or_acceptable_balance,ext,,,,
650a4bf869b01668e9a45bb88729a9bd8db538db26f5ba66244de5df99400c8d,ml-transfer-gap-review-v1,ml_transfer_gap_audit,https://openalex.org/W7125123096,W7125123096,W7125123096,"Garbage in, garbage out? How the monster of AI art reflects human fault, bias, and capitalism in contemporary culture",2026,0,ai_society,"Art, Technology, and Culture;Ethics and Social Impacts of AI;Posthumanist Ethics and Activism","Abstract This paper examines the relationship between artificial intelligence, contemporary artistic production and content creation through an intersectional feminist framework, arguing that AI operates as a reflective system that reproduces and amplifies existing social, economic, and cultural biases. Beginning with examples of AI artistic collaboration...",transfer_gap_external_blind_balance,ext,,,,
8ffdc10b8107c9147242411bdfcf4036365bc6d1271a8476206032fcda9437e1,ml-transfer-gap-review-v1,ml_transfer_gap_audit,https://openalex.org/W7130509098,W7130509098,W7130509098,Developing an integrated and collective approach to digital audio entertainment and wellbeing: A semi-systematic literature review,2026,0,nordic_journal_of_arts_culture_and_health,Media Influence and Health;Music Therapy and Health;Neuroscience and Music Perception,"Purpose: This literature review aims to demonstrate how everyday engagements with music streaming, podcasts, audiobooks and other digital sonic media can influence personal wellbeing.Methodology: A semi-systematic literature review was conducted using 11 online scholarly databases that produced 50 articles.The PRISMA checklist, the RAMESES publication sta...",transfer_gap_external_blind_balance,ext,,,,
9f2ee32971555d43e2961c106e7883fe18e87549def66632ff861f863e00eeb0,ml-transfer-gap-review-v1,ml_transfer_gap_audit,https://openalex.org/W7133220520,W7133220520,W7133220520,Seasonal and diel acoustic activity of sei whales (Balaenoptera borealis) in the New York Bight,2026,0,scientific_reports,Marine animal studies overview;Underwater Acoustics Research;Ichthyology and Marine Biology,"High levels of anthropogenic activity in the northwest Atlantic may have impacts on marine species. As such, it is important to document species distribution in order to monitor behavioral responses to changes in these activities or the environment. Sei whales (Balaenoptera borealis) are an endangered species consistently documented in the New York Bight...",transfer_gap_good_or_acceptable_balance,ext,,,,
a023e0b3e27570afdb6b15e3e6836583d983e3193c55c4e849c642645e3a25d1,ml-transfer-gap-review-v1,ml_transfer_gap_audit,https://openalex.org/W7125473265,W7125473265,W7125473265,The moral in the machine: Rentier mechanisms in content recommender system on digital platforms,2026,0,the_information_society,"Gender, Feminism, and Media;Media Influence and Health;Digital Games and Media","Platforms often champion user value as the primary objective to optimize for in recommender systems. However, as commercial marketplaces platforms must also balance the interests of other stakeholders, such as advertisers, creators, investors, and regulators. This easily creates conflicts of interest - whose value is more important to consider in recommen...",transfer_gap_external_blind_balance,ext,,,,
a5e745f4f0d1fd0fce8dde324abf458b7dd6fe9dc500df16614f3c346dc45203,ml-transfer-gap-review-v1,ml_transfer_gap_audit,https://openalex.org/W7133358902,W7133358902,W7133358902,ETNeXt: integrated feature engineering and classification framework for BLDC motor fault detection,2026,0,scientific_reports,Machine Fault Diagnosis Techniques;Machine Learning and ELM;Advanced Battery Technologies Research,"Brushless DC (BLDC) motors are widely used in industrial and automotive systems due to their high efficiency, low maintenance requirements, and compact structure. However, they are vulnerable to various electrical and mechanical faults, such as bearing wear and rotor imbalance, which can lead to unexpected downtimes. To address this issue, this study prop...",transfer_gap_good_or_acceptable_balance,ext,,,,
ab561ed8f61ddf119f80393ba58c4252a6384e5a9291aa9f8f6f5c39b40db0fc,ml-transfer-gap-review-v1,ml_transfer_gap_audit,https://openalex.org/W7126197503,W7126197503,W7126197503,Event-Driven and Structural Dynamics of Media Framing in Platform Politics: A Time-Series Analysis of South Korean News Coverage of TikTok (2020-2024),2026,0,journalism_and_media,Computational and Text Analysis Methods;Media Studies and Communication;Misinformation and Its Impacts,"This study examines the longitudinal evolution of media framing of TikTok in South Korean news coverage from 2020 to 2024. As a global digital platform increasingly embedded in geopolitical and regulatory controversies, TikTok provides an instructive case for understanding how media frames shift over time in response to external political pressures. Movin...",transfer_gap_external_blind_balance,ext,,,,
af07cbb168d81646cf4793cce370fda7061fd6996da02df8b570934d0024a8a7,ml-transfer-gap-review-v1,ml_transfer_gap_audit,https://openalex.org/W7131164265,W7131164265,W7131164265,"The Narrative Inputs on Digital Interface Design, Persuasive Technologies, and User Well Being",2026,0,international_journal_of_engineering_development_and_research,Innovative Human-Technology Interaction;Media Influence and Health;Virtual Reality Applications and Impacts,"Digital interfaces increasingly shape user behavior, decision-making, and psychological well-being through persuasive design, algorithmic personalization, and subtle interface cues. This narrative review synthesizes human-computer interaction, digital marketing, persuasive communication, and digital well-being. The reviewed studies examine phenomena such...",transfer_gap_external_blind_balance,ext,,,,
c0489fa93226135e62972b557e6ebd930b13f2a3d8a78ac6d85a918dd400611f,ml-transfer-gap-review-v1,ml_transfer_gap_audit,https://openalex.org/W4392729188,W4392729188,W4392729188,Survey in characterizing semantic change,2026,2,natural_language_processing,Cognitive Science and Mapping,"Abstract Living languages continuously evolve to reflect the cultural changes of human societies. This evolution manifests through neologisms (new words) or the semantic change of existing words (new meanings for existing words). Understanding the meaning of words is vital for interpreting texts from different cultures (regionalisms or slang), domains (e....",transfer_gap_external_blind_balance,ext,,,,
c891cc67be7c27a4eb4ceb8cdf6e77246727d130c083b272a6c731bfd041319e,ml-transfer-gap-review-v1,ml_transfer_gap_audit,https://openalex.org/W7132839652,W7132839652,W7132839652,Interpretable vocal tract and respiratory inversion via physics-informed neural operators,2026,0,scientific_reports,Speech Recognition and Synthesis;Phonocardiography and Auscultation Techniques;Generative Adversarial Networks and Image Synthesis,"Individual physiological differences in the vocal tract and respiratory system pose major challenges to accurate timbre modeling and low-latency feedback in vocal analysis. Existing data-driven approaches often lack physical interpretability and robustness across speakers. In this work, we propose a physics-informed multimodal inversion framework based on...",transfer_gap_good_or_acceptable_balance,ext,,,,
d4ba817184afb79a8d76cf863cffb4806c0dee9f3c4d6a08faeb339c70e8cf92,ml-transfer-gap-review-v1,ml_transfer_gap_audit,https://openalex.org/W7133361433,W7133361433,W7133361433,Material Classification from Non-Line-of-Sight Acoustic Echoes Using Wavelet-Acoustic Hybrid Feature Fusion,2026,0,sensors,Ultrasonics and Acoustic Wave Propagation;Acoustic Wave Phenomena Research;Seismic Waves and Analysis,"Acoustic material classification under non-line-of-sight (NLOS) conditions-where direct sound paths are obstructed-is a challenging task due to echo attenuation, complex reflections, and noise effects. This study aims to improve NLOS material recognition by introducing a novel wavelet-acoustic hybrid feature fusion method integrated with deep recurrent ne...",transfer_gap_good_or_acceptable_balance,ext,,,,
d9993ddf46f4c5d0827d698b9f1cc92f3ea2ccddf236f685820ea98f2159c5ec,ml-transfer-gap-review-v1,ml_transfer_gap_audit,https://openalex.org/W7134900716,W7134900716,W7134900716,Evolution and drivers of long-distance vocal communication in mammals,2026,1,journal_of_mammalian_evolution,Animal Vocal Communication and Behavior;Marine animal studies overview;Bat Biology and Ecology Studies,Abstract Long distance communication is important for life history processes in many species. Long-standing debate exists about the type of evolutionary history and environmental drivers which have shaped the propagation of animal sounds. We compare the maximal propagation distance of calls for 103 mammalian species using comparative analysis. While maxim...,transfer_gap_good_or_acceptable_balance,ext,,,,
e1b868ce11dfb75b2fdc0f1812496958bfcb74943637f7c9a57eff2871e631ed,ml-transfer-gap-review-v1,ml_transfer_gap_audit,https://openalex.org/W7134953703,W7134953703,W7134953703,"A multimedia framework for personalized, non-intrusive advertising in video streaming",2026,0,multimedia_systems,Multimedia Communication and Technology;Innovative Human-Technology Interaction;Personal Information Management and User Behavior,"Abstract Traditional advertising is becoming increasingly ineffective as viewers actively avoid interruptions by engaging with second screens. Product placement has emerged as a popular alternative, with investments growing by 170% over the past decade. However, conventional product placement lacks interactivity and real-time personalization, which can li...",transfer_gap_good_or_acceptable_balance,ext,,,,
e8c434f10c16513e8a26210e9a2308e37437377b5ef7d33f8b1b2b82d1592326,ml-transfer-gap-review-v1,ml_transfer_gap_audit,https://openalex.org/W7125372927,W7125372927,W7125372927,The application of AI-assisted music therapy tools in mental health interventions,2026,1,frontiers_in_psychology,Digital Mental Health Interventions;Music Therapy and Health;Mental Health via Writing,"With the rising prevalence of mental health problems across populations, the limitations of traditional interventions have become more evident. Music therapy has received growing attention as a psychological intervention, and recent advances in artificial intelligence (AI) have created new opportunities for this field. This review examines the application...",transfer_gap_external_blind_balance,ext,,,,
f3dd21dc01a6d4ea2438daf528981a280b4f97192f911e2d21e0d297db266618,ml-transfer-gap-review-v1,ml_transfer_gap_audit,https://openalex.org/W7134045916,W7134045916,W7134045916,Hybrid deep learning approach for multi-label classification problem: genre prediction,2026,0,neural_computing_and_applications,Authorship Attribution and Profiling;Sentiment Analysis and Opinion Mining;Text and Document Classification Technologies,"Abstract The primary aim is to develop a model that can achieve high accuracy in solving multi label classification problems by training, testing, and analyzing deep learning models that utilize both image and text data. In this paper, we propose a novel hybrid model that jointly considers textual and visual data for the task of movie genre prediction, wh...",transfer_gap_good_or_acceptable_balance,ext,,,,
