row_id,worksheet_version,review_pool_variant,paper_id,openalex_work_id,work_id,title,year,citation_count,source_slug,topics,abstract_preview,sample_reason,relevance_label,novelty_label,bridge_like_label,reviewer_notes
a64bec2c847189a427a1f95aba501e3aeeb5b71a5988d1e2e50fe6e6f1db61ca,ml-bridge-top-ranked-v1,ml_bridge_top_ranked_validation_audit,https://openalex.org/W4402645135,W4402645135,W4402645135,BPSD: A Coherent Multi-Version Dataset for Analyzing the First Movements of Beethoven's Piano Sonatas,2024,5,tismir,Music and Audio Processing;Neuroscience and Music Perception;Music Technology and Sound Studies,"This paper introduces the Beethoven Piano Sonata Dataset (BPSD), a multi-version dataset focusing on the first movements of Beethoven's 32 piano sonatas. Recognized as pivotal works in classical music, Beethoven's piano sonatas have profoundly shaped Western classical music, holding a significant place in cultural history. The BPSD includes sheet music in d…",bridge_top_ranked,,,,
35ffeeee03b5cdf033ef51ea25eaa276403d74db823600de1072fa40f9a9985b,ml-bridge-top-ranked-v1,ml_bridge_top_ranked_validation_audit,https://openalex.org/W4412900768,W4412900768,W4412900768,STAR Drums: A Dataset for Automatic Drum Transcription,2025,3,tismir,Music and Audio Processing;Music Technology and Sound Studies;Diverse Musicological Studies,248,bridge_top_ranked,,,,
39eed8b6613387b4e61fa923b032b424beeb10e8e7d641fbcd4addb873a400b3,ml-bridge-top-ranked-v1,ml_bridge_top_ranked_validation_audit,https://openalex.org/W4411141958,W4411141958,W4411141958,Reverse Engineering of Music Mixing Graphs With Differentiable Processors and Iterative Pruning,2025,0,jaes,Music Technology and Sound Studies;Modular Robots and Swarm Intelligence;Cellular Automata and Applications,"Reverse engineering of music mixes aims to uncover how dry source signals are processed and combined to produce a final mix. In this paper, prior works are extended to reflect the compositional nature of mixing and search for a graph of audio processors. First, a mixing console is constructed, applying all available processors to every track and subgroup. W…",bridge_top_ranked,,,,
005f3fc2ef2b9ede3d73f3a3c80433cc5a2b126c87363ed5b7958c7feb7c57b9,ml-bridge-top-ranked-v1,ml_bridge_top_ranked_validation_audit,https://openalex.org/W4409215215,W4409215215,W4409215215,Issues and Challenges of Audio Technologies for the Musical Metaverse,2025,11,jaes,Music Technology and Sound Studies,"Among all the activities envisioned for the metaverse, music has thus far received comparatively less attention. While virtual concerts and music festivals have been successful in drawing substantial audiences and increasing public attention to the idea of the metaverse, the metaverse is not ready for musicians who decide to take advantage of the distinctiv…",bridge_top_ranked,,,,
49406a3a84ec4e9ebecfe694ead8de2405cb872d93a69a0afb9658803a318416,ml-bridge-top-ranked-v1,ml_bridge_top_ranked_validation_audit,https://openalex.org/W7128595024,W7128595024,W7128595024,High-Resolution Directivity Measurements of an Artificial Head and Mouth Shaped to Three Vowels,2026,0,jaes,Voice and Speech Disorders;Phonetics and Phonology Research;Hearing Loss and Rehabilitation,"The directivity of the human voice has been studied since the early twentieth century using different measurement systems with progressively higher spatial resolution. Artificial heads and mouths have been used because of their ability to repeat a given sound production, hence allowing sequential measurements of directivity with a reduced number of micropho…",bridge_top_ranked,,,,
367eeb926f52b0452adef6faa9ed19236107b8b8156625a4b30ac1e8eefd606d,ml-bridge-top-ranked-v1,ml_bridge_top_ranked_validation_audit,https://openalex.org/W4414799687,W4414799687,W4414799687,Improved Real-Time Six-Degrees-of-Freedom Dynamic Auralization Through Nonuniformly Partitioned Convolution,2025,0,jaes,Advanced Vision and Imaging;Image and Video Stabilization,"Recent years have witnessed an increasing interest from the academic and industrial research community toward software for dynamic auralization and six-degrees-of-freedom (6DoF) navigation of immersive audio environments. Some existing tools rely on the convolution of source sounds with Ambisonics impulse responses (IRs) recorded in real spaces. However, de…",bridge_top_ranked,,,,
789b306a37d15d3c1e9922779eb55c7db561645f9483599c0157bc7562b95f69,ml-bridge-top-ranked-v1,ml_bridge_top_ranked_validation_audit,https://openalex.org/W4407236737,W4407236737,W4407236737,The GigaMIDI Dataset with Features for Expressive Music Performance Detection,2025,2,tismir,Music and Audio Processing;Music Technology and Sound Studies;Neuroscience and Music Perception,"The Musical Instrument Digital Interface (MIDI), introduced in 1983, revolutionized music production by allowing computers and instruments to communicate efficiently. MIDI files encode musical instructions compactly, facilitating convenient music sharing. They benefit music information retrieval (MIR), aiding in research on music understanding, computationa…",bridge_top_ranked,,,,
2981499101c3c492d37430415d79e8ad78682bf4d624706e5cada334583237de,ml-bridge-top-ranked-v1,ml_bridge_top_ranked_validation_audit,https://openalex.org/W7116976483,W7116976483,W7116976483,Multimodal Datasets for Studying Expert Performances of Musical Scores,2025,2,tismir,Music Technology and Sound Studies;Neuroscience and Music Perception;Music and Audio Processing,"In many musical styles, performing a piece of music means to produce an 'interpretation' of a score. This interpretation involves performers manipulating musical parameters such as timing, dynamics, timbre, and pitch to communicate their artistic conception of the piece, often to an audience. Much previous research into musical interpretations has examined…",bridge_top_ranked,,,,
ed9ff1061ae832543d78dc6bab00f02dfbd9819d13ced6bf6c678f58501a0ff6,ml-bridge-top-ranked-v1,ml_bridge_top_ranked_validation_audit,https://openalex.org/W4414199528,W4414199528,W4414199528,PESTO: Real‑Time Pitch Estimation with Self‑Supervised Transposition‑Equivariant Objective,2025,5,tismir,Music and Audio Processing;Speech and Audio Processing;Music Technology and Sound Studies,"In this paper, we introduce PESTO, a self-supervised learning approach for single-pitch estimation using a Siamese architecture. Our model processes individual frames of a Variable-Q Transform (VQT) and predicts pitch distributions. The neural network is designed to be equivariant to translations, notably thanks to a Toeplitz fully-connected layer. In addit…",bridge_top_ranked,,,,
f18e83cb7912af49e004892b9d02f6abbfe8479bdecf2815508c05e16e347b17,ml-bridge-top-ranked-v1,ml_bridge_top_ranked_validation_audit,https://openalex.org/W4416267785,W4416267785,W4416267785,ImproVision Equilibrium: Toward Multimodal Musical Human-Machine Interaction,2025,0,tismir,Music Technology and Sound Studies;Human Motion and Animation;Neuroscience and Music Perception,"In this research, we introduce extensions of the ImproVision framework for multimodal musical human-machine communication. ImproVision Equilibrium integrates real‑time pitch detection, consonant chord determination, and visual cues to guide an ensemble from dissonance to harmony. In addition to Equilibrium, we introduce ImproVision Gestured Improvisation, a…",bridge_top_ranked,,,,
9dbefa69543df7592bbe9a43ac1307dec0895a3bf5301cdad41f9d3263f75ddb,ml-bridge-top-ranked-v1,ml_bridge_top_ranked_validation_audit,https://openalex.org/W7119099299,W7119099299,W7119099299,Supervised Contrastive Models for Music Information Retrieval in Classical Persian Music,2026,0,tismir,Music and Audio Processing;Music Technology and Sound Studies;Diverse Music Education Insights,"Musical instrument classification is a key task in music information retrieval, supporting applications such as automatic transcription and music recommendation. Research on this topic for traditional Persian music has been limited, largely due to the lack of complete and consistent datasets. This study introduces a reproducible baseline framework that comb…",bridge_borderline_contrastive,,,,
12791959a374349c6941ffe826cb0c634ccf7e8fcec16199dea7bf6545c8285b,ml-bridge-top-ranked-v1,ml_bridge_top_ranked_validation_audit,https://openalex.org/W4410033452,W4410033452,W4410033452,Cross‑Modal Approaches to Beat Tracking: A Case Study on Chopin Mazurkas,2025,0,tismir,Music and Audio Processing;Music Technology and Sound Studies;Musicology and Musical Analysis,"Within music information retrieval (MIR) research, numerous beat‑tracking systems have been developed, targeting either audio recordings or symbolic representations such as MIDI files. However, the differences between these approaches, their respective strengths and weaknesses, and the potential for combining them have received limited attention. In this ar…",bridge_borderline_contrastive,,,,
92fffea7f286670459d2f4df72348b6b6837545e6328e9ae3a0a493bd7670970,ml-bridge-top-ranked-v1,ml_bridge_top_ranked_validation_audit,https://openalex.org/W4412518308,W4412518308,W4412518308,Multimodal Raga Classification from Vocal Performances with Disentanglement and Contrastive Loss,2025,0,tismir,Music and Audio Processing;Animal Vocal Communication and Behavior;Music Technology and Sound Studies,"The art music of North India is rich in the use of hand gestures that accompany vocal performance. However, such gestures are idiosyncratic and are neither taught nor rehearsed by the singer. The recent availability of computer vision techniques allows us to use computational methods to analyze the accompanying gestures and look for complementarity with the…",bridge_borderline_contrastive,,,,
a5d2932def2ab9f3372ee356f16d8dae63b0f0ee9294c4b681e264af0e7c0728,ml-bridge-top-ranked-v1,ml_bridge_top_ranked_validation_audit,https://openalex.org/W4412072221,W4412072221,W4412072221,Copy-Move Audio Forgery Detection Using Dominant Resonance Frequencies and Dynamic Time Warping,2025,0,jaes,Digital Media Forensic Detection;Music and Audio Processing;Music Technology and Sound Studies,"With advanced audio manipulation raising authenticity concerns, this study introduces a method to detect copy-move forgeries, where segments are duplicated and reinserted. It combines dominant resonance frequency analysis and dynamic time warping for high-precision detection, surpassing correlation-based methods. The approach segments audio, applies energy…",bridge_borderline_contrastive,,,,
5a57e5fba6a4afbf215ad6d9d4d7e43a54ae35e2ed23b868d7cd3d436dc65abe,ml-bridge-top-ranked-v1,ml_bridge_top_ranked_validation_audit,https://openalex.org/W7133229896,W7133229896,W7133229896,Predicting Perceived Semantic Expression of Functional Sounds Using Unsupervised Feature Extraction and Ensemble Learning,2026,0,tismir,Music and Audio Processing;Emotion and Mood Recognition;Music Technology and Sound Studies,"Functional sounds-typically brief, nonverbal audio cues used in the interfaces of electronic devices-play a critical role in human-machine interaction but remain largely unexplored within music information retrieval (MIR). This study proposes a data-driven framework that uses musically informed audio features to predict the perceived semantic expression of…",bridge_borderline_contrastive,,,,
12e88f1bf0c4fd2f568b554eb2c911b453f0dbb2e0f590d851a81fd613adc481,ml-bridge-top-ranked-v1,ml_bridge_top_ranked_validation_audit,https://openalex.org/W4410025413,W4410025413,W4410025413,Methods for Pitch Analysis in Contemporary Popular Music: Deviations From 12-Tone Equal Temperament in Vitalic's Work,2025,1,jaes,Music and Audio Processing;Diverse Musicological Studies;Music Technology and Sound Studies,"Aims: Twelve-tone equal temperament (12-TET) is recognized as the modern standard tuning for music. However, contemporary popular music may exhibit significant deviations from this framework. This study investigates such deviations in the music of the electronic musician Vitalic and others. Methods: The study examines relations between signal features and p…",bridge_borderline_contrastive,,,,
ae26cead0162a888be4c97ba63710b5665ff2b7c24cbeb8a40b9dd8b696236cd,ml-bridge-top-ranked-v1,ml_bridge_top_ranked_validation_audit,https://openalex.org/W4412696666,W4412696666,W4412696666,Style-Based Composer Identification and Attribution of Symbolic Music Scores: A Systematic Survey,2025,1,tismir,Music and Audio Processing;Music Technology and Sound Studies;Neuroscience and Music Perception,"This paper presents the first comprehensive systematic review of literature on style-based composer identification and authorship attribution in symbolic music scores. Addressing the critical need for improved reliability and reproducibility in this field, the review rigorously analyzes 58 peer-reviewed papers published across various historical periods, wi…",bridge_borderline_contrastive,,,,
8068c1e472589eb7e4caceca00587e2ba511abb974af5659130690220546e0af,ml-bridge-top-ranked-v1,ml_bridge_top_ranked_validation_audit,https://openalex.org/W4411489043,W4411489043,W4411489043,The Potential of Unsupervised Induction of Harmonic Syntax for Jazz,2025,1,tismir,Neuroscience and Music Perception;Music and Audio Processing;Music Technology and Sound Studies,"Hierarchical structures describing a syntax of harmony have long been studied and proposed by music theorists, but algorithms that model these structures either require costly expert annotations for training or are based on music theorists' predispositions about harmonic syntax. We build upon a line of work that models harmonic sequences with probabilistic…",bridge_borderline_contrastive,,,,
7da612e7e313ef31ced25dd6367d2f75b18130d24a77cd815772bb07e42d7ce1,ml-bridge-top-ranked-v1,ml_bridge_top_ranked_validation_audit,https://openalex.org/W4406354632,W4406354632,W4406354632,Producer vs. Rapper: Who Dominates the Hip Hop Sound?,2025,1,jaes,Music Technology and Sound Studies;Music and Audio Processing;Neuroscience and Music Perception,"In hip hop music, rappers and producers play important but rather different roles. However, both contribute to the overall sound, as rappers bring in their voice, while producers are responsible for the music composition and mix. In this case report, the authors trained self-organizing maps with songs produced by Dr. Dre, Rick Rubin, and Timbaland using the…",bridge_borderline_contrastive,,,,
6f842cef263aded31258aefa4f7485057e3395dab300d3db047e6202b81e0f50,ml-bridge-top-ranked-v1,ml_bridge_top_ranked_validation_audit,https://openalex.org/W4414011891,W4414011891,W4414011891,Estimation and Restoration of Unknown Nonlinear Distortion Using Diffusion,2025,0,jaes,Infrared Target Detection Methodologies;Image and Signal Denoising Methods;Optical Systems and Laser Technology,"The restoration of nonlinearly distorted audio signals, alongside the identification of the applied memoryless nonlinear operation, is studied. The paper focuses on the difficult but practically important case in which both the nonlinearity and the original input signal are unknown. The proposed method uses a generative diffusion model trained unconditional…",bridge_borderline_contrastive,,,,
